question,option_1,option_2,option_3,option_4,source,answer,type,num_voters
U juda <mask> bola.,uyatchan,uyatchang,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2666,1,fill_in,"[1517, 878, 413]"
U ogʻir vazifani uddalashga <mask> boʻldi.,muvofiq,muvaffaq,muvofaq,muvoffiq,https://t.me/oriftolib/2594,2,fill_in,"[710, 2360, 224]"
U Qur’onni <mask> qildi.,xatim,xatm,hatim,hatm,https://t.me/xatoliklar/2349,2,fill_in,"[742, 4328]"
Uning to‘lin yuzi biroz <mask> edi.,salqigan,solqigan,salqigon,solqigon,https://t.me/tahrir_uz/228,2,fill_in,"[1461, 552]"
Xalq afsonalarida realistik <mask> shu tarzda tobora kuchayib bordi. (“Fan va turmush”),tamoyil,tamoil,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2709,1,fill_in,"[1277, 428, 152]"
Yaponiyalik siyosatchi Sindzo Abega <mask> uyushtirildi.,sui qasd,suiqasd,suyqasd,suy qasd,https://t.me/oriftolib/2298,2,fill_in,"[141, 1683, 453]"
"Achinish, pushaymonlik hissi",Essiz,Esiz,Essis,Esis,https://t.me/xatoliklar/2035,1,meaning,"[5496, 2986]"
Afg‘oniston poytaxti,Qobul,Kobul,Qabul,Kabul,https://t.me/tahrir_uz/290,2,meaning,"[423, 420]"
Alvon,Qizil,Ko‘k,Sariq,Yashil,https://t.me/oriftolib/1337,1,meaning,"[843, 91, 73]"
Ammamning buzog‘i,Qoʻrqoq,Lapashang,Sodda,Qoʻpol,https://t.me/oriftolib/1410,2,meaning,"[88, 953, 157]"
Anqoning urug‘idek,"Ko‘p, talaygina, serob","Kamyob, noyob, nodir","Sodda, kamgap, kamtar","Qoʻpol, sergap, manman",https://t.me/xatoliklar/943,2,meaning,"[3546, 15152]"
Arab mamlakati nomi,Kuvayt,Quvayt,Kuvvayt,Quvvayt,https://t.me/oriftolib/2002,1,meaning,"[631, 1315]"
Arlon,Boʻri yoki itning erkagi,Uch-toʻrt yoshli erkak ot,Zotdor tuya,Quturgan mushuk,https://t.me/oriftolib/2296,1,meaning,"[722, 714, 637]"
Armug‘on,Shubha,Sovg‘a,Armon,Argʻimchoq,https://t.me/xatoliklar/376,2,meaning,"[2284, 6944, 4226]"
Astronomik asbob nomi,Usturlab,Usturlob,Isturlab,Isturlob,https://t.me/oriftolib/2301,1,meaning,"[538, 1785]"
Baholi qudrat,Qoʻldan kelgancha,Bor kuchi bilan,Istar-istamay,"Durust, chidasa boʻladigan",https://t.me/oriftolib/2386,1,meaning,"[1537, 539, 112]"
Barq urmoq,"Yashin urib, jarohatlamoq","Oʻsmoq, boʻy choʻzmoq","Yashnamoq, jilolanmoq",Barg oʻsib chiqmoq,https://t.me/oriftolib/2371,3,meaning,"[237, 808, 1104]"
Bastalik,"Belbog‘, kamar","Qo‘shiq, kuy","To‘siq, g‘ov","Tomorqa, chorbog‘",https://t.me/xatoliklar/660,3,meaning,"[5448, 9376, 3389]"
"Baxtli, hayotdan zavqlanuvchi",Komron,Barno,Mushtariy,Botir,https://t.me/oriftolib/2679,1,meaning,"[1258, 502, 576]"
"Baxtsizlik, falokat keltiruvchi, baxtsizlikdan darak beruvchi; shum; koʻngilsiz, noxush",Mashʼum,Maʼshum,Mashum,Mashumʼ,https://t.me/oriftolib/3053,1,meaning,"[1234, 490]"
Begim kuni,Dam olish kuni,Bozor kunidan boshqa kun,Payshanba va yakshanba,Dushanba va seshanba,https://t.me/oriftolib/3563,2,meaning,"[766, 860, 1258]"
"Begunoh, pok, toza",Masʼum,Maʼsum,Masum,Masumʼ,https://t.me/oriftolib/3052,2,meaning,"[650, 1144]"
Binobarin,Demak,Shunga qaramay,Lekin,Ammo,https://t.me/oriftolib/2235,1,meaning,"[679, 1259, 159]"
Binoning loyihasi,Binoning tarhi,Binoning tarxi,Binoning torhi,Binoning torxi,https://t.me/oriftolib/2007,1,meaning,"[855, 853]"
Bir necha kundan beri notinch bo‘lib turgan shaharning o‘zbekcha nomi,Olmaota,Olma-ota,Almati,Olmota,https://t.me/oriftolib/1920,1,meaning,"[997, 611, 362]"
Bir qaynovi ichida,Yashirin maʼnoli gap,"Aqli pastroq, dumbul",Yaxshi qaynamagan choy,Qaynab parlanib ketgan suv,https://t.me/oriftolib/3631,2,meaning,"[1150, 827, 439]"
Birlashgan Arab Amirliklari poytaxti,Abu Dabi,Abu-Dabi,AbuDabi,AbuDabe,https://t.me/oriftolib/2242,1,meaning,"[1034, 931]"
"Biron masala yuzasidan bir davlat hukumatining boshqa davlat hukumatiga yozma yoki ogʻzaki bayon qilingan, hech qanday bahs yoki eʼtirozga oʻrin qoldirmaydigan qatʼiy talabi",Memorandum,Nota,Ultimatum,Maratoriy,https://t.me/oriftolib/3363,3,meaning,"[594, 668, 903]"
"Biror kimsa, narsa yoki gʻoyaga astoydil berilgan",Fidoiy,Fidoyi,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3727,2,meaning,"[569, 1015, 638]"
"Biror kimsa, narsa yoki gʻoyaga astoydil berilgan — bu...",Fidoiy,Fidoyi,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3727,2,meaning,"[569, 1015, 638]"
"Biror yerdan narsa-buyumni, boylikni tashib, oʻgʻirlab olib keluvchi, olib ketuvchi; oʻgʻri",Tashmachi,Tashimachi,Tashimchi,Tashmchi,https://t.me/oriftolib/3468,1,meaning,"[1140, 729, 400]"
"Boʻlishmoq, oʻrtoqlashmoq",Baham koʻrmoq,Barham koʻrmoq,Baxam koʻrmoq,Barxam koʻrmoq,https://t.me/oriftolib/3342,1,meaning,"[1445, 55]"
"Boʻriga oʻxshash hayvon, chiyaboʻri",Shogʻol,Shoqol,Shaqal,Shokal,https://t.me/oriftolib/2299,3,meaning,"[332, 2031, 136]"
Boʻztoʻrgʻay,Qush turi,Oʻsimlik turi,"Qoʻriq, boʻz yer",Sudralib yuruvchi hayvon,https://t.me/oriftolib/2507,1,meaning,"[1611, 295, 203]"
boqimanda/boqimonda,"Birovning boqimida bo‘lgan, dardisar, ishyoqmas odam","To‘lanmagan pul, undirilmagan qarz, yig‘ilib qolgan qoldiq","Saxovatpesha boy, oqkoʻngil, sergʻayrat odam","Berilgan pul, undirilgan qarz, ortib qolgan",https://t.me/xatoliklar/362,2,meaning,"[7598, 2114]"
Boshi yostiqqa yetganda,"Halovat, tinchlikka erishganda",Kasal boʻlib yotib qolganda,"Baxt, obroʻ topganda",Ishlar koʻpayib qolganda,https://t.me/oriftolib/3064,2,meaning,"[953, 610, 147]"
"Boshqalardan oʻzini baland tutib, kibr bilan yuradigan, kekkaygan, kibrli",Dimoqdor,Dimogʻdor,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2613,2,meaning,"[391, 2281, 362]"
Boshqalarga bildirmasdan; yashirin ravishda; yashirincha,Xufyona,Xufiyona,Hufyona,Hufiyona,https://t.me/oriftolib/3701,2,meaning,"[1984, 1215]"
"Bosinqirab yoki isitmaning zoʻridan qovushmagan, noaniq soʻzlar soʻzlash",Alaxsirash,Alahsirash,Alax-sirash,Alah-sirash,https://t.me/oriftolib/3685,2,meaning,"[874, 1423]"
Buhron,Qattiq shamol,"Krizis, tanglik","Oʻyin, chalgʻitish","Yolgʻon, tuxmat",https://t.me/oriftolib/1921,2,meaning,"[934, 704, 361]"
Buxoro bug‘usi,Xongul,Xonguli,Hongul,Honguli,https://t.me/oriftolib/2061,1,meaning,"[873, 886]"
Chakki,"Yomon, qoniqarsiz","Durust, chidasa boʻladigan","Meʼyordan ortiq, koʻp",Sutdan tayyorlanadigan mahsulot,https://t.me/oriftolib/2478,1,meaning,"[2587, 1886, 548]"
Chalqancha yotish,Osmonga qarab yotish,Yerga qarab yotish,Yonboshlab yotish,Chap tomoni bilan yotish,https://t.me/oriftolib/1828,1,meaning,"[1372, 892, 499]"
Chap koʻz bilan qarash,Eʼtiborsiz qarash,"Yomon koʻrish, nafratlanish",Aniq nishonga olish,Nafrat bilan qarash,https://t.me/oriftolib/3426,1,meaning,"[857, 1144, 569]"
Chegachi,Singan buyumlarni tuzatuvchi usta,"Chegarada xizmat qiluvchi askar, posbon","Bir ota-onadan tugʻilgan qizlardan kattasi, opa","Davlat chegaralarini qoʻriqlovchi, xarbiy",https://t.me/oriftolib/3966,1,meaning,"[1132, 299, 433]"
Cherik,Chirigan meva,"Qoʻshin, lashkar","Hamkor, yoʻldosh",Aynigan meva,https://t.me/oriftolib/2879,2,meaning,"[357, 1231, 304]"
Chipor,Qizgʻish,Koʻkimtir,Ola-bula,Qoramtir,https://t.me/oriftolib/2358,3,meaning,"[364, 310, 1990]"
Choriq,"To‘rtlik, to‘rt kishi",Oyoq kiyimi,"Tomorqa, chorbog‘",Seskangan,https://t.me/oriftolib/1881,2,meaning,"[422, 1109, 399]"
Choshgoh,Kun koʻtarilib qolgan vaqt,Peshin va asr orasi,"Kunbotar, shom payti",Yarim tun,https://t.me/oriftolib/2522,1,meaning,"[1072, 1054, 510]"
Chuchkirish,Hadiksirash,Oʻtkirlash,Aksa urish,Seskanish,https://t.me/oriftolib/1751,3,meaning,"[272, 126, 1157]"
"Chumchuqlar turkumiga mansub, tumshugʻi egilgan, hasharot, mayda parranda va hayvonlar bilan oziqlanadigan qush",Karqunoq,Qarqunoq,Qarqoʻnoq,Karqoʻnoq,https://t.me/oriftolib/3071,2,meaning,"[297, 1037, 322]"
Chunonchi,Aslida,Masalan,Ninachi,Asilda,https://t.me/oriftolib/2113,2,meaning,"[909, 947, 85]"
Dahanaki jang,Shapaloq tushirish,Ogʻzaki janjal qilish,Mayib qiladigan darajada urishish,Bor kuchi bilan urishish,https://t.me/oriftolib/4082,2,meaning,"[137, 1690, 512]"
Danagi olib quritilgan o‘rik,Turshak,Bargak,Turshey,Bargey,https://t.me/oriftolib/1753,2,meaning,"[1153, 638]"
Darranda,Qush,Qumursqa,Yirtqich hayvon,Sutemizuvchi,https://t.me/oriftolib/988,3,meaning,"[161, 177, 205]"
delvagay,Devday salobatli,Yengil ust kiyim,Telbaga oʻxshash,Harakatchan,https://t.me/oriftolib/2755,2,meaning,"[504, 599, 832]"
Devorda yoki doskada turli tasvirlarni aks ettiruvchi qurilma,Projektor,Proyektor,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3208,2,meaning,"[562, 1228, 569]"
Dilgir,Xursand,Koʻngli gʻash,Harakatchan,Aldovchi,https://t.me/oriftolib/1489,2,meaning,"[274, 614, 172]"
Dilovar,Goʻzal,Aldovchi,Botir,Yoqimli,https://t.me/oriftolib/2367,3,meaning,"[1168, 721, 478]"
Doskaga yozish vositasi,Mel,Boʻr,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1546,2,meaning,"[63, 742, 299]"
"Ekin tupining yaxshi rivojlanishi uchun yosh vaqtida ortiqchasini yulib tashlash, kerakli miqdorda qoldirish, siyraklatish",Yagana,Yagona,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3435,1,meaning,"[1212, 404, 252]"
Eron Prezidenti,Ibrohim Raisi,Ibrohim Raisiy,Ibrahim Raisi,Ibrahim Raisiy,https://t.me/oriftolib/2884,2,meaning,"[563, 1331]"
Erondagi shahar,Isfaxon,Isfahon,Ispaxon,Ispahon,https://t.me/oriftolib/3123,2,meaning,"[1098, 1167]"
"Es-hushidan ozgan; vasvasaga tushgan, savdoyi",Vasvos,Vosvos,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2792,1,meaning,"[593, 1526, 401]"
Farahbaxsh,Faxrlantiradigan,Quvontiradigan,"Toza, musaffo",Telbaga oʻxshash,https://t.me/oriftolib/1509,2,meaning,"[162, 423, 521]"
Farg‘ona viloyatidagi tuman,Bagʻdod,Bogʻdod,Bagdod,Bogdod,https://t.me/oriftolib/2029,1,meaning,"[980, 1273]"
"Gapga uncha-munchaga tushunavermaydigan; kaltafahm, anqov",Pandavaqi,Pandavoqi,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3075,2,meaning,"[1315, 235, 193]"
"Gʻisht, tuproq, tosh va shu kabi yuklarni tashish uchun ishlatiladigan ish quroli",Zambur,Zambir,Zambil,Zambul,https://t.me/oriftolib/2780,3,meaning,"[195, 174, 1745]"
Gʻizol,"Ovqat, yemish","Kiyik, ohu",Sheʻr turi,Joy nomi,https://t.me/oriftolib/3754,2,meaning,"[400, 2010, 565]"
Guruchning maydasi,Oqshoq,Oqishoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2381,2,meaning,"[1466, 568, 211]"
Guvranish,Kuchli shamol esishi,Tushunarsiz ovoz chiqarish,Sukut saqlash,Taʼzirini yeyish,https://t.me/oriftolib/2059,2,meaning,"[436, 1089, 171]"
Habata boʻlmoq,Behuda ketmoq,"Izza boʻlmoq, uyalmoq",Taʼzirini yemoq,Sukut saqlash,https://t.me/oriftolib/3364,1,meaning,"[950, 1209, 312]"
Hamoqat,Hamkorlik,Hamtovoqlik,Ahmoqlik,Donolik,https://t.me/oriftolib/2476,3,meaning,"[589, 1010, 574]"
Handasa,Geografiya,Geometriya,Fizika,Matematika,https://t.me/xatoliklar/193,2,meaning,"[2487, 5459, 1198]"
"Hazilga oʻxshash, hazil aralash, nojiddiy",Hazilomus,Hazilomuz,Xazilomus,Xazilomuz,https://t.me/oriftolib/2646,2,meaning,"[905, 1489]"
Hazir boʻling!,Tayyor boʻling!,Ehtiyot boʻling!,Bagʻrikeng boʻling!,Xursand boʻling!,https://t.me/oriftolib/2643,2,meaning,"[853, 1278, 380]"
"Hech bir ishni uddalay olmaydigan; boʻshang, lapashang, noshud",Landavur,Landovur,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3751,1,meaning,"[860, 1128, 395]"
"Hech zarari yoʻq, hech narsa qilmaydi",Hech boqisi yoʻq,Hech bokisi yoʻq,Xech boqisi yoʻq,Xech bokisi yoʻq,https://t.me/oriftolib/3682,2,meaning,"[2033, 741]"
Hindistondagi shtat,Gujarot,Gujorat,Gujarat,Gujorot,https://t.me/oriftolib/2257,1,meaning,"[1180, 1023]"
Ibtido,Boshlanish,Avj palla,Tugash,Chorak qism,https://t.me/oriftolib/3392,1,meaning,"[1957, 215, 330]"
Ildizsiz va urugʻsiz tuban oʻsimliklarning umumiy nomi,Zamburugʻ,Zambirugʻ,Zamburigʻ,Zambirigʻ,https://t.me/oriftolib/2479,1,meaning,"[2217, 142, 136]"
Ilvasin,Yovvoyi qushlar,Yirtqich hayvonlar,Sudralib yuruvchilar,Sutemizuvchilar,https://t.me/oriftolib/2373,1,meaning,"[497, 960, 759]"
"Ip gazlamaning bir yoki har ikkala tomoniga elastik modda qoplab tayyorlangan, mebelsozlik, muqovasozlik sanoatlarida foydalaniladigan sunʼiy teri",Germantin,Dermantin,Dermatin,Germatin,https://t.me/oriftolib/3991,3,meaning,"[262, 886, 335]"
It gʻajigan suyakday,"Juda ozgʻin, xunuk","Jahlga mingan, gʻazabli","Yuvosh, har narsaga rozi","Harakatchan, qiziqqon",https://t.me/oriftolib/3107,1,meaning,"[1499, 366, 222]"
Ittifoqo,Toʻsatdan,Agar,Birgalikda,Mobodo,https://t.me/oriftolib/2241,1,meaning,"[804, 414, 820]"
Ixtilof,"Ziddiyat, kelishmovchilik, qarama-qarshilik","Rozilik, yakdillik, birdamlik",Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/983,1,meaning,"[15678, 3793]"
Iymanmoq,"Xayolga choʻmish, oʻylanish","Uyalish, tortinish",Havasi kelish,Rozilik berish,https://t.me/oriftolib/1900,2,meaning,"[217, 1673, 107]"
"Iztirobli, noqulay holatli",Mustar,Muztar,Musdar,Muzdar,https://t.me/oriftolib/3571,2,meaning,"[1249, 1241]"
Jiyron,Qizgʻish ot,Kiyik turi,Yirik jiyda,Ozgʻin kiyik,https://t.me/oriftolib/2066,1,meaning,"[691, 917, 153]"
Jondor,Hayvon,Yirtqich hayvon,Yovvoyi hayvon,Suvda va quruqlikda yashovchi hayvon,https://t.me/oriftolib/1384,1,meaning,"[385, 163, 110, 433]"
Kandakorlik,Metallga naqsh solish,Ipakdan mato toʻqish,Ot abzallari yasash,Chorva boqish,https://t.me/oriftolib/2956,1,meaning,"[858, 391, 326]"
Kemiruvchi hayvon,Sugʻur,Sugʻir,Sugur,Sugir,https://t.me/oriftolib/3680,1,meaning,"[2209, 575]"
Kerkmoq,Janjallashmoq,Shishmoq,Kesmoq,Kelishmoq,https://t.me/xatoliklar/1943,2,meaning,"[2172, 3815, 2750]"
Kishi diqqatini tortuvchi asar,Badia,Badiya,Batia,Batiya,https://t.me/oriftolib/2084,1,meaning,"[1104, 593]"
"Koʻrpaning ikki tomoniga oʻtkazib tikilgan choki, shunday chok bilan tikish",Koʻrpaqaviq,Koʻrpaqoviq,Koʻrpaqovuq,Koʻrpaqavuq,https://t.me/oriftolib/2611,1,meaning,"[1613, 636, 472]"
"Konchilikda, geologik qidirish va shu kabi ishlarda yerni teshish, parmalash uchun ishlatiladigan asbob, parma",Burgʻi,Burgʻu,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2765,1,meaning,"[1039, 1411, 525]"
Koreya Respublikasining norasmiy nomi,Shimoliy Koreya,Janubiy Koreya,Bu davlat hozir mavjud emas.,Sharqiy Koreya,https://t.me/oriftolib/2525,2,meaning,"[596, 1103, 761]"
Korjoma,Savatcha,Ish kiyimi,Korxona,Bino,https://t.me/xatoliklar/1335,2,meaning,"[3590, 8122, 1261]"
Kunchi,Navbatchi,"Hasadgo‘y, rashkchi","Soqchi, qo‘riqchi","Manman, kekkaygan",https://t.me/xatoliklar/1148,2,meaning,"[5277, 4926, 5231]"
"Kutib charchadim, sabrsizlik bilan kutdim",ko‘zim to‘r bo‘ldi,ko‘zim tor bo‘ldi,ko‘zim to‘rt bo‘ldi,ko‘zim tort bo‘ldi,https://t.me/tahrirchi_uz/80,3,meaning,"[128, 91, 2313]"
Lalmi yer,Daryo suvi bilan sugʻoriladigan yer,Yogʻindan suv ichadigan yer,"Hosil bermaydigan, toshloq yer",Bugʻdoy yetishtirildigan yer,https://t.me/oriftolib/3362,2,meaning,"[480, 1401, 395]"
Lojuvard,"To‘q sariq, olovrang","Zangori, ko‘k rang","Qizil, alvonrang","Yashil, yam-yashil",https://t.me/xatoliklar/401,2,meaning,"[3987, 4294, 2860]"
losh,Jonsiz gavda,"Boylik, mol-dunyo",Kiyim-kechak,gʻam-tashvish,https://t.me/oriftolib/2589,1,meaning,"[1595, 483, 239]"
Magistraturada oʻqiyotgan talaba,Magistr,Magistrant,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3231,2,meaning,"[451, 940, 623]"
Mahv etmoq,"G‘olib bo‘lmoq, yutmoq","Yo‘q qilmoq, tugatmoq","Magʻlub bo‘lmoq, yutqazmoq","Yaratmoq, boshlamoq",https://t.me/xatoliklar/964,2,meaning,"[12717, 7365]"
Malinaning o‘zbekcha nomi,Maymunjon,Xoʻjagʻat,Marjumak,Ituzum,https://t.me/oriftolib/1657,2,meaning,"[814, 332, 184]"
Masrur bo‘lmoq,"Xursand bo‘lmoq, quvonmoq, shod bo‘lmoq","Xafa bo‘lmoq, qayg‘urmoq, g‘am chekmoq",Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/938,1,meaning,"[12265, 5626]"
Matematikadagi “y” belgisi,Igrek,Igrik,Egrik,Egrek,https://t.me/oriftolib/1724,1,meaning,"[348, 794, 235]"
Mayda guruch,Oqishoq,Oqshoq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/1067,1,meaning,"[126, 379, 87]"
Mazammat,"Rohat, maza","Taʼna, malomat","Maza qochishi, betoblik","Suyunish, xursandchilik",https://t.me/oriftolib/2451,2,meaning,"[498, 1244, 372]"
maʼvo,Tiniq buloq suvi,"Goʻzallik, chiroy","Manzil, boshpana","Navo, xonish",https://t.me/oriftolib/3676,3,meaning,"[641, 938, 825]"
"mehnat, ish-harakat natijasida charchash, toliqish",horgʻinlik,hordiq,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3717,3,meaning,"[1965, 426, 476]"
Mijgon (mujgon),Ko‘z,Qosh,Kiprik,Lab,https://t.me/xatoliklar/876,3,meaning,"[10076, 5993, 13069]"
Miqti,"Toʻlacha, ammo pishiq","Xomsemiz, dum-dumaloq","Pakana, past boʻyli","Uzun, qotmadan kelgan",https://t.me/oriftolib/3070,1,meaning,"[664, 303, 735]"
Mishiqi,Mushukka oʻxshash,Oʻgʻrilikka moyil,Burni oqqan,Aqli past,https://t.me/oriftolib/2329,3,meaning,"[510, 535, 2005]"
Moʻndi,Koʻzacha,Qozon,Roʻmolcha,Likopcha,https://t.me/oriftolib/3948,1,meaning,"[1001, 745, 463]"
Molimardumxo‘r,"Go‘shtxo‘r, kabobxo‘r","Xalqparvar, xalqsevar","Tekinxo‘r, boshqaning haqini yeyuvchi, boqindi",Poraxoʻr,https://t.me/xatoliklar/1887,3,meaning,"[802, 1209, 5539]"
Momaqaymoq o‘simligining yana biri nomi,Qoqi oʻt,Qoqioʻt,Qoqi-oʻt,Qo-qioʻt,https://t.me/oriftolib/1284,2,meaning,"[431, 523]"
Moziy,Kelajak,O‘tmish,Hozir,Tush,https://t.me/xatoliklar/833,2,meaning,"[4890, 14565]"
"Muayyan talablarga javob beradigan, biror narsaga yoki biror maqsadda ishlatsa boʻladigan; yaraydigan",Yaroqli,Yarogʻli,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2670,1,meaning,"[1858, 223, 250]"
Mubolag‘a,"Adashish, xato qilish","Oshirib yuborish, bo‘rttirish","Chalg‘ish, diqqatning bo‘linishi",Fikrga teskari fikr aytish,https://t.me/xatoliklar/1858,2,meaning,"[1864, 6085, 1044]"
Muhojir ishchi,Gastarbayter,Gastrabayter,Gastrbayter,Gastirabayter,https://t.me/oriftolib/2988,1,meaning,"[473, 823, 370]"
Muhoraba,"Urush, jang","Tinchlik, xotirjamlik",Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/1007,1,meaning,"[9614, 9858]"
Mullajiring,"O‘qimishli, taqvodor odam","Pul, tanga-chaqa",Shisha idishidagi ichimlik,Masjiddan kelgan ovoz,https://t.me/xatoliklar/1767,2,meaning,"[888, 7671, 505]"
Muqovamat,Muqova bilan o‘rash,"Qarshilik, monelik","Xushmuomalalik, iltifot","Maza qochishi, betoblik",https://t.me/xatoliklar/457,2,meaning,"[3030, 3192, 4764]"
Murt,Koptok,Ipak,Mo‘ylov,Qaltis,https://t.me/xatoliklar/1633,3,meaning,"[621, 3096, 5766]"
Mutaxassis yordamchisi; oliy oʻquv yurtlarida kichik oʻqituvchilik lavozimi va shu lavozim egasi,Asistent,Asisstent,Assistent,Assisstent,https://t.me/oriftolib/3211,3,meaning,"[505, 641, 1095]"
Muxtasar,"Keng, kengaytirilgan","Qisqa, qisqartirilgan",Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/xatoliklar/691,2,meaning,"[10891, 9774]"
Muyulish,Suvning biror havzaga quyilish joyi,Koʻchaning burilish joyi,"Oyoqning qayrilishi, mayishib ketishi",Koʻchadagi yoʻl belgisi,https://t.me/oriftolib/3709,2,meaning,"[278, 2324, 168]"
Nabotot,Hayvonlar dunyosi,Oʻsimliklar dunyosi,Hasharotlar dunyosi,Texnologiyalar dunyosi,https://t.me/oriftolib/3730,2,meaning,"[443, 1827, 378]"
"Nam oʻtkazmaydigan, pol va devorga qoplanadigan, rulon holatida tayyorlanadigan polimer material",Linoleum,Lenoleum,Lenoneum,Linoneum,https://t.me/oriftolib/3988,1,meaning,"[709, 794, 465]"
Narsa yoki biror joyning ustidan qarshi tomoniga sakrab oʻtish,hatlamoq,xatlamoq,hotlamoq,xotlamoq,https://t.me/oriftolib/3579,1,meaning,"[2517, 1100]"
Nashʼa,Narkotik modda,"Huzur, gasht",Tektiklashtiruvchi ichkilik,"gʻam, anduh",https://t.me/oriftolib/2326,2,meaning,"[857, 1827]"
"Nihoyatda ozib ketgan, quruq suyak",Eti ustixoniga yopishgan.,Eti ustuxoniga yopishgan.,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2209,2,meaning,"[970, 558, 319]"
"Nimaligi aniq boʻlmagan, har xil tushunsa boʻladigan; mujmal, muhmal",Dudmal,Dudmol,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2986,2,meaning,"[791, 324, 369]"
Nimtatir choy,"Quyuq damlangan, achchiq choy","Quyuq damlanmagan, shamasi kam choy","Kam shakar solingan, shirinligi oz choy","Mevalarga boy, shirin choy",https://t.me/oriftolib/2722,2,meaning,"[251, 1155, 865]"
"Noaniq, mujmal",Muhmal,Moʻhmal,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/3025,2,meaning,"[1137, 298, 406]"
Obakidandon,Qurut,Quruq meva,Shirinlik,Shokolad,https://t.me/oriftolib/1945,3,meaning,"[240, 658, 1433]"
Odmi,Olifta,Sodda,Guldor,Sergap,https://t.me/oriftolib/3467,2,meaning,"[287, 1854, 122]"
Ofiyat,"Adolat, haqgo‘ylik","Sog‘lik, xotirjamlik","Xushmuomalalik, bag‘rikenglik","gʻam, adolatsizlik",https://t.me/xatoliklar/541,2,meaning,"[3783, 6315, 3566]"
Og‘iz juftlamoq,Gapirishga taraddudlanmoq,Og‘izni to‘g‘rilash,Tilni rostlamoq,Ikkitalab gap aytmoq,https://t.me/tahrir_uz/379,1,meaning,"[962, 76, 82]"
Ohanjama,Chiroyli ohang,Gʻaroyib bezak,Kalondimogʻlik,Mayin kuy,https://t.me/oriftolib/1644,2,meaning,"[503, 443, 191]"
"Oʻtda choy qaynatish uchun moslangan idish, choydish, qumgʻon",Chovgun,Chovgum,Ikkovi ham to‘g‘ri,Ikkovi ham xato,https://t.me/oriftolib/2808,3,meaning,"[677, 955, 317]"
Oʻz koʻmochiga kul tortmoq,Oʻz manfaati uchun ishlamoq,Oʻz aybini ochadigan ish qilmoq,Oʻz aybini yopishga harakat qilmoq,Oʻz manfaati yoʻlida boshqalarni ayblamoq,https://t.me/oriftolib/2485,1,meaning,"[529, 802, 800]"
Oʻzini juda yuqori tutadigan va shunday muomalada boʻladigan; dimogʻi baland,Kalandimogʻ,Kalondimogʻ,Kalondimoq,Kalandimoq,https://t.me/oriftolib/2639,2,meaning,"[686, 1240, 318]"
"Oʻzini katta oluvchi, kibr-havosi baland, kibrli, takabbur",Mutakabbir,Mutakkabur,Mutakabir,Mutakkabbur,https://t.me/oriftolib/3673,1,meaning,"[1593, 656]"
Olimpiya o‘yinlariga kiritilgan ot sporti yo‘nalishi,Uch kurash,Uchkurash,Uch-kurash,Uchku rash,https://t.me/xatoliklar/2115,2,meaning,"[2451, 4084]"
Olmoniya,Albaniya,Germaniya,Ispaniya,Chexiya,https://t.me/xatoliklar/900,2,meaning,"[6379, 12279, 832]"
"Otang temirchimi?, Otang temirchi oʻtganmi?","Ezmalik qilma, gapni choʻzma","Buncha joningni kuydirasan, kuyunchak boʻlma",Imkoniyatdan oʻz vaqtida foydalana oladigan kishiga nisbatan maqtov maʼnosida aytiladigan soʻz,Qancha harakat qilsang ham erisha olmaysan.,https://t.me/oriftolib/3791,1,meaning,"[447, 926, 600]"
